,SoC,Exp,Incremental cost,SoC,Exp,Incremental effect,,ICER
9441,17689.23723,46226.77251,28537.53528,0.349770927,0.736581712,0.386810785,,73776.4726
9442,21349.17465,61074.80739,39725.63274,0.359129837,0.692902026,0.333772188,,119020.2004
9443,20231.28292,38224.22863,17992.94571,0.356944615,0.684768857,0.327824242,,54885.95232
9444,18954.38632,40371.95042,21417.56409,0.286881916,0.553618738,0.266736821,,80294.74141
9445,22933.65718,42620.10985,19686.45267,0.332380726,0.668718476,0.33633775,,58531.79626
9446,22386.05368,48370.57439,25984.52071,0.331244665,0.663328485,0.33208382,,78246.87359
9447,22148.51086,43722.97219,21574.46133,0.379067352,0.660508018,0.281440666,,76657.22804
9448,21748.83455,48825.77929,27076.94474,0.378902893,0.734950755,0.356047862,,76048.60918
9449,20258.93861,42327.66541,22068.72681,0.335274708,0.616699345,0.281424637,,78417.89218
9450,21276.71359,43790.50418,22513.79059,0.350065557,0.645321881,0.295256325,,76251.67937
9451,22096.60185,46486.07095,24389.4691,0.323020646,0.647991166,0.32497052,,75051.32805
9452,21811.78764,43868.51542,22056.72778,0.36829687,0.637195616,0.268898746,,82026.14584
9453,19476.05707,51096.75527,31620.69819,0.354712963,0.696923322,0.342210359,,92401.34708
9454,21028.46968,55303.00946,34274.53978,0.364636683,0.771206011,0.406569328,,84301.83339
9455,20446.73416,42720.22676,22273.4926,0.353380432,0.65661699,0.303236557,,73452.53086
9456,18219.94855,40122.0339,21902.08535,0.375349843,0.651890131,0.276540289,,79200.34171
9457,24014.3916,48909.20406,24894.81247,0.317818076,0.740376267,0.422558192,,58914.51867
9458,20456.61577,47508.55852,27051.94275,0.296954418,0.50467385,0.207719432,,130233.0866
9459,18637.07124,47515.93652,28878.86528,0.308733164,0.605499251,0.296766087,,97311.87799
9460,22483.25501,50042.59764,27559.34263,0.375256489,0.703510738,0.32825425,,83957.30641
9461,20908.07848,48076.45411,27168.37562,0.37819181,0.714396512,0.336204703,,80809.02919
9462,22340.37462,51723.68012,29383.3055,0.314570744,0.591834447,0.277263703,,105976.0265
9463,20708.93352,44716.03386,24007.10034,0.358381016,0.636034268,0.277653252,,86464.3226
9464,20152.27471,39316.85067,19164.57596,0.344980254,0.637024021,0.292043767,,65622.27349
9465,19413.66921,44128.73117,24715.06196,0.357362891,0.684615668,0.327252778,,75522.84849
9466,22311.25661,40708.83142,18397.57481,0.349566245,0.615441582,0.265875336,,69196.24466
9467,20506.23297,40598.24741,20092.01445,0.357506464,0.693284026,0.335777563,,59837.27528
9468,23283.06796,43319.83541,20036.76745,0.314909986,0.664207739,0.349297753,,57363.0012
9469,22605.51141,38804.04059,16198.52918,0.361978287,0.619776192,0.257797904,,62834.21596
9470,20013.54497,50160.54906,30147.00409,0.323993315,0.616102236,0.29210892,,103204.6679
9471,21843.35097,37528.13922,15684.78824,0.33949281,0.593656525,0.254163715,,61711.35885
9472,21186.23336,47150.75423,25964.52087,0.295009323,0.649129276,0.354119953,,73321.25917
9473,20011.71886,40021.55089,20009.83203,0.336338244,0.643215431,0.306877186,,65204.69077
9474,23291.34599,45436.80829,22145.4623,0.347691895,0.553190149,0.205498254,,107764.7224
9475,21048.35212,42564.37669,21516.02457,0.331736793,0.696906524,0.365169731,,58920.61352
9476,25319.99935,55690.82426,30370.8249,0.3638331,0.782271695,0.418438595,,72581.31835
9477,21910.33737,47912.23042,26001.89305,0.328996749,0.646358405,0.317361656,,81931.42597
9478,20887.00738,49533.9322,28646.92482,0.377956004,0.724454021,0.346498017,,82675.58082
9479,21527.71098,45426.39277,23898.68179,0.29349512,0.683188874,0.389693754,,61326.82788
9480,23432.06963,43594.53388,20162.46425,0.31516192,0.638945446,0.323783526,,62271.43327
9481,23176.38841,53754.37346,30577.98505,0.385196797,0.654772487,0.26957569,,113430.0538
9482,19402.9498,41730.09062,22327.14082,0.393371453,0.671284947,0.277913494,,80338.45547
9483,21344.25784,45500.3238,24156.06597,0.322259931,0.721735555,0.399475624,,60469.43673
9484,19632.37465,39289.56018,19657.18552,0.282038139,0.571337509,0.289299369,,67947.55745
9485,18291.70212,42171.47687,23879.77475,0.271678993,0.657926985,0.386247992,,61824.98088
9486,20758.54468,44466.71725,23708.17257,0.297034491,0.550052159,0.253017669,,93701.64811
9487,21243.29993,42397.38818,21154.08825,0.377971709,0.56383509,0.185863382,,113815.2553
9488,23355.12063,47884.61389,24529.49326,0.315574379,0.643559922,0.327985543,,74788.33691
9489,22493.75905,45269.93966,22776.18062,0.278118296,0.584611466,0.30649317,,74312.19626
9490,18613.85271,37062.11249,18448.25978,0.319818676,0.586069484,0.266250808,,69289.02843
9491,19356.36581,45663.73909,26307.37328,0.303999198,0.634241549,0.330242352,,79660.81013
9492,21972.20699,42127.33013,20155.12314,0.286861816,0.535654723,0.248792907,,81011.64707
9493,20331.26562,44206.07097,23874.80535,0.30622706,0.66718551,0.36095845,,66142.80763
9494,21907.24234,50790.10008,28882.85773,0.323109152,0.659265547,0.336156394,,85920.89344
9495,19977.96818,39434.00218,19456.034,0.310072587,0.601963829,0.291891242,,66655.07976
9496,21687.87815,45916.26832,24228.39018,0.399004104,0.712517737,0.313513633,,77280.18051
9497,20293.04463,42456.46338,22163.41876,0.290799424,0.576061998,0.285262574,,77694.80053
9498,23499.28625,44791.592,21292.30574,0.385173378,0.686941268,0.301767891,,70558.55314
9499,19914.18956,51333.30216,31419.1126,0.359566984,0.689863294,0.33029631,,95124.01942
9500,21146.34733,46606.86943,25460.5221,0.276512889,0.539162057,0.262649168,,96937.37967
9501,22996.89999,46054.50102,23057.60103,0.388775784,0.599561561,0.210785777,,109388.7899
9502,20133.2656,38421.4598,18288.1942,0.291917673,0.44939398,0.157476307,,116132.9888
9503,21367.96635,42753.93417,21385.96782,0.336598781,0.572177223,0.235578442,,90780.66588
9504,22174.57084,42724.55091,20549.98007,0.307905181,0.604205606,0.296300425,,69355.21629
9505,22239.91848,43087.25908,20847.3406,0.359535192,0.707964438,0.348429246,,59832.34997
9506,20662.14738,46695.76134,26033.61396,0.350927111,0.694345753,0.343418642,,75807.22414
9507,21805.33162,46886.72481,25081.39319,0.354926445,0.651513113,0.296586668,,84566.82612
9508,20910.12241,52202.592,31292.46959,0.360340029,0.703992663,0.343652634,,91058.43074
9509,23813.77713,48664.58859,24850.81145,0.387213034,0.710377109,0.323164075,,76898.43444
9510,21155.04497,43196.97788,22041.93292,0.338944642,0.666858821,0.327914178,,67218.60283
9511,20213.0328,46221.73668,26008.70389,0.37938205,0.71379627,0.33441422,,77773.91734
9512,19480.2782,40283.99368,20803.71548,0.303261755,0.704553617,0.401291862,,51841.85735
9513,21344.45894,43619.79563,22275.33669,0.364461881,0.641039868,0.276577987,,80539.08035
9514,19757.17726,41526.04123,21768.86397,0.292696763,0.615050943,0.32235418,,67530.88775
9515,21317.91,45728.88242,24410.97242,0.370300018,0.647758533,0.277458515,,87980.62093
9516,21637.79382,50448.83964,28811.04581,0.329286996,0.714920148,0.385633152,,74711.01909
9517,19979.37521,51078.56207,31099.18687,0.277865242,0.700005433,0.422140191,,73670.28188
9518,20427.02071,42792.97892,22365.95821,0.328804768,0.70639564,0.377590871,,59233.31283
9519,22836.62093,44406.29516,21569.67423,0.331225503,0.621244556,0.290019053,,74373.30068
9520,20846.75975,41613.18375,20766.424,0.279194656,0.525495077,0.246300421,,84313.39213
9521,22206.22684,47532.18884,25325.962,0.337854281,0.638507901,0.30065362,,84236.3448
9522,21784.54471,42169.85901,20385.3143,0.241560591,0.561431457,0.319870866,,63729.82504
9523,20878.7353,43881.52119,23002.78589,0.347114168,0.524571798,0.17745763,,129624.1015
9524,24400.91905,54836.39112,30435.47206,0.280422871,0.616695487,0.336272616,,90508.32758
9525,19438.86259,40772.62831,21333.76571,0.302041926,0.541801912,0.239759986,,88979.67533
9526,22789.07709,48842.10463,26053.02754,0.385673628,0.737952929,0.352279301,,73955.6013
9527,23767.77739,42300.63328,18532.85589,0.404804732,0.688038942,0.28323421,,65432.97114
9528,20848.39881,48109.12387,27260.72506,0.330025608,0.729947937,0.399922329,,68165.04878
9529,25157.66015,49912.72711,24755.06696,0.338509973,0.663318264,0.324808291,,76214.39365
9530,20209.75179,40313.70881,20103.95701,0.319450992,0.628574727,0.309123734,,65035.30715
9531,20998.14984,43462.8479,22464.69806,0.315217214,0.727987452,0.412770238,,54424.21958
9532,21867.59932,43701.74284,21834.14352,0.361921156,0.61337207,0.251450914,,86832.62751
9533,23818.68711,54211.18917,30392.50206,0.315644058,0.555728806,0.240084748,,126590.7239
9534,21730.10153,44659.3138,22929.21228,0.34357555,0.726529371,0.382953821,,59874.61412
9535,19835.44788,47852.36133,28016.91345,0.369531037,0.680860172,0.311329135,,89991.29958
9536,20174.91926,42694.74769,22519.82843,0.341213617,0.619273984,0.278060367,,80988.99053
9537,24735.38673,46198.49248,21463.10574,0.295854899,0.577074678,0.281219779,,76321.46579
9538,20936.50127,54869.05591,33932.55464,0.383378879,0.803674027,0.420295148,,80735.06154
9539,22313.01121,52043.88673,29730.87552,0.345531167,0.636030481,0.290499314,,102344.0474
9540,22476.10611,47740.45789,25264.35178,0.306194084,0.71388797,0.407693885,,61968.92492
9541,22035.41099,43351.28998,21315.87898,0.388569654,0.695748489,0.307178835,,69392.40777
9542,22166.36639,52180.46281,30014.09642,0.336699279,0.704650185,0.367950906,,81570.92681
9543,19701.26484,45126.7659,25425.50107,0.306307622,0.560058462,0.25375084,,100198.6872
9544,21056.11309,42713.51825,21657.40516,0.351618369,0.653342163,0.301723795,,71778.91015
9545,19589.33578,44668.0299,25078.69412,0.314450191,0.639470668,0.325020477,,77160.35111
9546,20618.87822,44842.22529,24223.34707,0.352463551,0.645385626,0.292922075,,82695.53285
9547,21911.15719,45408.17133,23497.01414,0.336545477,0.703979777,0.3674343,,63948.88594
9548,18491.08418,45397.91139,26906.82721,0.318413869,0.628778667,0.310364798,,86694.19782
9549,19947.24498,41183.17939,21235.93441,0.314074179,0.606158777,0.292084598,,72704.73888
9550,20940.7766,46268.883,25328.1064,0.296314844,0.585370116,0.289055272,,87623.74842
9551,21711.94587,54730.53014,33018.58428,0.360956278,0.732670148,0.37171387,,88827.95867
9552,19870.65487,47288.44545,27417.79059,0.302291971,0.608857245,0.306565275,,89435.40859
9553,20702.50085,48059.71637,27357.21553,0.386567926,0.723109741,0.336541815,,81289.20183
9554,19674.27774,45352.90716,25678.62942,0.268004323,0.64156677,0.373562447,,68739.85755
9555,22601.14157,39990.41976,17389.27819,0.338541748,0.546943511,0.208401763,,83441.12797
9556,21209.38406,42634.3093,21424.92524,0.320832423,0.640108263,0.319275839,,67104.74956
9557,19316.85013,47750.02254,28433.17241,0.407556652,0.671308483,0.26375183,,107802.7492
9558,18934.67737,42610.27255,23675.59517,0.312592282,0.576556728,0.263964446,,89692.36396
9559,20549.45645,45268.66988,24719.21343,0.363741647,0.678965775,0.315224128,,78417.89761
9560,19989.60934,45298.80858,25309.19924,0.357608329,0.62268547,0.265077141,,95478.6185
9561,18292.68189,42988.7724,24696.09051,0.344874331,0.663365866,0.318491534,,77540.80675
9562,20410.50195,39461.18323,19050.68127,0.324276801,0.647736783,0.323459982,,58896.56314
9563,25329.19324,47011.27297,21682.07973,0.320292093,0.63806902,0.317776927,,68230.50353
9564,19109.41682,45516.23789,26406.82108,0.378075221,0.698638713,0.320563491,,82376.25866
9565,24497.92336,53241.28045,28743.35709,0.390475666,0.66498924,0.274513574,,104706.5057
9566,23111.29567,50225.25084,27113.95517,0.339064338,0.572540007,0.233475669,,116131.8233
9567,20816.81469,39180.86339,18364.0487,0.325517797,0.469976771,0.144458974,,127122.9348
9568,20069.1373,42804.38546,22735.24817,0.362608607,0.700251631,0.337643024,,67335.16338
9569,22710.74213,47671.29893,24960.5568,0.302503163,0.599441006,0.296937843,,84059.87114
9570,20559.20518,51567.89525,31008.69007,0.378441999,0.700219959,0.32177796,,96366.73083
9571,21209.8202,47812.62552,26602.80533,0.310003167,0.648336512,0.338333344,,78628.97876
9572,21420.63437,50420.86857,29000.2342,0.321394776,0.619914602,0.298519826,,97146.76088
9573,18223.25997,45610.43163,27387.17165,0.314045545,0.67291006,0.358864514,,76316.18773
9574,20243.81121,48275.56958,28031.75837,0.364539466,0.780116105,0.415576639,,67452.68078
9575,24712.17344,45658.69269,20946.51925,0.306257683,0.588566395,0.282308712,,74197.21161
9576,21755.97393,52070.61887,30314.64494,0.331320775,0.664648258,0.333327483,,90945.53086
9577,21997.62554,60071.21909,38073.59354,0.330134713,0.695991643,0.365856929,,104066.892
9578,20424.00542,36889.09707,16465.09165,0.337333484,0.575478215,0.23814473,,69139.01316
9579,24421.12603,49820.31905,25399.19301,0.305599028,0.610575881,0.304976853,,83282.363
9580,22288.46566,42764.49431,20476.02864,0.278743087,0.473756564,0.195013476,,104998.0187
9581,20812.08581,53173.51884,32361.43303,0.358233587,0.747396575,0.389162989,,83156.50249
9582,21090.47023,49431.3515,28340.88127,0.312794419,0.710136061,0.397341642,,71326.22987
9583,19486.24879,41692.35314,22206.10434,0.338461045,0.652444043,0.313982999,,70723.90681
9584,22227.94454,48180.90993,25952.96539,0.335515136,0.679451566,0.34393643,,75458.61136
9585,21904.43238,46924.19746,25019.76507,0.36178786,0.646732937,0.284945077,,87805.57054
9586,20712.28801,40194.0662,19481.7782,0.375735315,0.627276825,0.25154151,,77449.55573
9587,20165.60503,53550.20177,33384.59673,0.384905334,0.669423998,0.284518664,,117337.1063
9588,21512.76728,50328.75102,28815.98374,0.267413461,0.613250311,0.345836851,,83322.47898
9589,20888.29352,52606.03534,31717.74182,0.343864606,0.734216271,0.390351665,,81254.27564
9590,21903.91439,43131.17573,21227.26134,0.357817796,0.695213935,0.337396139,,62914.9503
9591,21217.67047,49875.23829,28657.56782,0.371658199,0.763612885,0.391954686,,73114.4922
9592,21892.79177,41975.59807,20082.8063,0.333440236,0.652972887,0.319532651,,62850.56069
9593,22425.44043,50336.68064,27911.24021,0.304702436,0.722780409,0.418077973,,66760.84846
9594,21548.98814,43556.41266,22007.42452,0.299010101,0.66391285,0.364902749,,60310.3829
9595,22066.27189,45587.91343,23521.64154,0.443923057,0.657620689,0.213697632,,110069.7339
9596,19949.21013,42676.82866,22727.61853,0.297020321,0.665320805,0.368300484,,61709.44516
9597,19916.49718,49988.17806,30071.68088,0.360645266,0.5623428,0.201697535,,149092.9519
9598,22291.14979,51845.82143,29554.67164,0.339703453,0.587511763,0.247808311,,119264.2473
9599,20425.35166,42597.0024,22171.65074,0.32553059,0.616261207,0.290730617,,76261.83646
9600,21041.39744,48005.51824,26964.1208,0.350686318,0.698898785,0.348212467,,77435.82824
9601,20104.00717,43180.73056,23076.72338,0.382453362,0.665866721,0.283413359,,81424.26122
9602,22283.93162,42999.76919,20715.83757,0.321631067,0.583710639,0.262079572,,79044.07592
9603,22809.02177,48221.35507,25412.3333,0.402177194,0.769011259,0.366834065,,69274.73681
9604,20544.22991,51087.37829,30543.14838,0.392784369,0.696796075,0.304011706,,100467.0142
9605,20264.55733,41190.65177,20926.09444,0.290827017,0.514419981,0.223592964,,93590.12948
9606,19634.85032,48932.5353,29297.68497,0.340389585,0.679938958,0.339549373,,86284.02016
9607,20406.69617,47533.33979,27126.64363,0.292592411,0.592840744,0.300248333,,90347.35795
9608,21389.0122,44789.29759,23400.28539,0.372239657,0.715400455,0.343160798,,68190.43882
9609,20605.43457,47699.1591,27093.72453,0.342497694,0.566145644,0.22364795,,121144.5246
9610,22835.06311,50288.49112,27453.42801,0.333494432,0.717434823,0.383940391,,71504.40188
9611,21116.32516,40615.77292,19499.44775,0.340216691,0.622306872,0.282090182,,69124.8722
9612,23310.73128,48413.31715,25102.58587,0.346705357,0.648106913,0.301401556,,83286.18551
9613,24686.44893,50354.73722,25668.28829,0.289607761,0.546042859,0.256435098,,100096.6266
9614,20308.58983,44642.16034,24333.57051,0.409289878,0.613082422,0.203792544,,119403.6348
9615,20738.05067,45184.3239,24446.27324,0.365753046,0.656142132,0.290389086,,84184.54554
9616,22868.76207,46189.56674,23320.80467,0.356775362,0.776487478,0.419712117,,55563.81083
9617,20737.23675,49033.10507,28295.86832,0.341565671,0.684956347,0.343390676,,82401.38798
9618,20067.75835,44749.93804,24682.17969,0.351930156,0.73297379,0.381043634,,64775.20541
9619,22477.88327,47205.91936,24728.0361,0.368484553,0.709570232,0.341085679,,72498.01916
9620,20599.84722,49644.77137,29044.92415,0.375897258,0.787808556,0.411911298,,70512.56989
9621,21924.37045,45204.93303,23280.56258,0.459754447,0.685377518,0.225623071,,103183.4311
9622,20475.70182,46571.78442,26096.0826,0.331526289,0.743627472,0.412101183,,63324.45454
9623,20834.32488,43679.38054,22845.05565,0.305094307,0.643658106,0.338563799,,67476.36855
9624,22011.91959,42029.66951,20017.74992,0.317966492,0.544012081,0.226045589,,88556.25102
9625,21627.89189,49341.11829,27713.2264,0.302521187,0.64736307,0.344841883,,80365.02457
9626,19639.84734,42143.14025,22503.29292,0.343168453,0.701108711,0.357940257,,62868.85159
9627,21528.69283,47914.28972,26385.59689,0.3128428,0.602951157,0.290108357,,90950.83363
9628,20977.23235,48659.26861,27682.03626,0.382557898,0.669235894,0.286677996,,96561.42646
9629,25022.88167,52856.58437,27833.7027,0.377280005,0.696989159,0.319709154,,87059.44871
9630,20562.32544,46705.85925,26143.53381,0.382305011,0.726167675,0.343862664,,76028.99813
9631,20715.59689,49954.11855,29238.52166,0.274771269,0.530909989,0.25613872,,114151.1197
9632,18337.86454,39741.50842,21403.64388,0.30402998,0.611562112,0.307532132,,69598.07331
9633,20656.0555,47830.69404,27174.63854,0.301073542,0.555596582,0.25452304,,106766.9102
9634,21127.22105,39413.69376,18286.47272,0.299133239,0.483108221,0.183974982,,99396.5184
9635,19934.2367,43593.10253,23658.86583,0.328915837,0.604687097,0.27577126,,85791.62982
9636,19553.98044,44261.72109,24707.74065,0.422309169,0.673529095,0.251219925,,98351.0389
9637,22235.10159,45113.62261,22878.52102,0.375082152,0.626972986,0.251890834,,90827.12787
9638,21022.17318,40425.97125,19403.79807,0.365139787,0.613086592,0.247946805,,78257.90713
9639,20394.02659,47264.53854,26870.51196,0.244570915,0.54412118,0.299550265,,89702.8483
9640,19481.03182,47206.49957,27725.46776,0.335495494,0.640238205,0.30474271,,90979.92117
9641,24961.38883,56696.96569,31735.57686,0.288498472,0.595432557,0.306934085,,103395.4142
